url	passage	token	lexeme
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.8	causam	ls.n7197:causa
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.8	regnandi	ls.n40911:regno
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.8	potestatem	ls.n37292:potestas
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.8	habuit	ls.n20077:habeo
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.8	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.9	Chiron	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.9	centaurus	ls.n7395:Centaurus
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.9	Saturni	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.9	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.9	artem	ls.n3769:ars
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.9	medicinam	ls.n28326:medicinus
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.9	chirurgicam	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.9	ex	ls.n16519:ex
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.9	herbis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.9	primus	ls.n38340:primus
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.9	instituit	ls.n23984:instituo
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.9	;	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.9	Apollo	ls.n3063:Apollo
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.9	oculariam	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.9	fecit	ls.ficio
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.9	fecit	ls.n17516:facio
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.9	tertio	ls.n47944:tertius
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.9	autem	ls.n4633:autem
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.9	loco	ls.n26903:locus
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.9	loco	ls.n26891:loco
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.9	Asclepius	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.9	Apollinis	ls.n3063:Apollo
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.9	clinicen	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.9	repperit	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.9	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	antiqui	ls.n2898:antiquus
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	obstetrices	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	non	ls.n31151:non
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	habuerunt	ls.n20077:habeo
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	unde	ls.n49762:unde
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	mulieres	ls.n29835:mulier
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	uerecundia	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	ductae	ls.n14847:duco
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	interierant	ls.n24288:interitus1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	interierant	ls.n24241:intereo
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	nam	ls.n30350:nam
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	Athenienses	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	cauerant	ls.n7230:cautus
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	ne	ls.n30583:ne1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	quis	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	seruus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	aut	ls.n4632:aut
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	femina	ls.n17904:femina
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	artem	ls.n3769:ars
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	medicinam	ls.n28326:medicinus
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	disceret	ls.n14180:disco
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	Hagnodice	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	quaedam	ls.n40113:quidam
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	puella	ls.n39421:puella
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	uirgo	ls.n51069:virgo
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	concupiuit	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	discere	ls.n14180:disco
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	quae	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	quae	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	cum	ls.n11872:cum1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	concupisset	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	demptis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	capillis	ls.n6613:capillus
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	habitu	ls.n20077:habeo
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	uirili	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	se	ls.do
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	se	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	Herophilo	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	cuidam	ls.n40113:quidam
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	tradidit	ls.n48671:trado
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	in	ls.n22111:in1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.10	disciplinam	ls.n14166:disciplina
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.11	quae	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.11	quae	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.11	cum	ls.n11872:cum1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.11	artem	ls.n3769:ars
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.11	didicisset	ls.n14180:disco
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.11	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.11	et	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.11	feminam	ls.n17904:femina
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.11	laborantem	ls.n25504:laboro
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.11	audisset	ls.n4453:audio
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.11	ab	ls.n4:ab
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.11	inferiore	ls.n23173:inferus
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.11	parte	ls.n33930:pars
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.11	parte	ls.n33879:pario2
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.11	ueniebat	ls.n50442:venio
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.11	ad	ls.n665:ad
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.11	eam	ls.n25029:is
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.11	eam	ls.n15868:eo1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.11	credere	ls.n11525:credo
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.11	se	ls.do
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.11	se	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.11	noluisset	ls.n31124:nolo
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.11	aestimans	ls.n1392:aestimo
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.11	uirum	ls.n51034:vir
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.11	esse	ls.n46529:sum1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.11	illa	ls.n21494:ille
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.11	tunica	ls.n49424:tunica
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.11	sublata	ls.n46406:suffero
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.11	sublata	ls.n48489:tollo
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.11	ostendit	ls.n33147:ostendo
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.11	ita	ls.n25100:ita
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.11	eas	ls.n25029:is
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.11	eas	ls.n15868:eo1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.11	curabat	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.11	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.12	quod	ls.n40262:quod1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.12	quod	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.12	cum	ls.n11872:cum1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.12	uidissent	ls.n50883:video
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.12	medici	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.12	se	ls.do
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.12	se	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.12	ad	ls.n665:ad
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.12	feminas	ls.n17904:femina
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.12	non	ls.n31151:non
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.12	admitti	ls.n902:admitto
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.12	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.12	Hagnodicen	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.12	accusare	ls.n428:accuso
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.12	coeperunt	ls.n8883:coepio
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.12	dicerent	ls.n13804:dico2
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.12	eum	ls.n25029:is
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.12	glabrum	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.12	esse	ls.n46529:sum1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.12	et	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.12	corruptorem	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.12	earum	ls.n25029:is
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.12	illas	ls.n21494:ille
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.12	simulare	ls.n44347:simulo
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.12	imbecillitatem	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.12	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	quod	ls.n40262:quod1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	quod	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	cum	ls.n11872:cum1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	Areopagitae	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	consedissent	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	Hagnodicen	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	damnare	ls.n12301:damno
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	coeperunt	ls.n8883:coepio
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	;	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	quibus	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	quibus	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	Hagnodice	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	tunicam	ls.n49424:tunica
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	alleuauit	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	et	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	se	ls.do
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	se	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	ostendit	ls.n33147:ostendo
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	feminam	ls.n17904:femina
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	esse	ls.n46529:sum1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	ualidius	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	medici	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	accusare	ls.n428:accuso
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	qua	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	re	ls.n41293:res
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	tum	ls.n49390:tum
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	feminae	ls.n17904:femina
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	principes	ls.n38341:princeps1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	ad	ls.n665:ad
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	iudicium	ls.n25293:judicium
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	iudicium	ls.n25280:judex
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	uenerunt	ls.n50442:venio
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	dixerunt	ls.n13804:dico2
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	coniuges	ls.n10361:conjunx
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	non	ls.n31151:non
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	estis	ls.n46529:sum1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	sed	ls.n43291:sed1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	hostes	ls.n21026:hostis
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	quia	ls.n40105:quia
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	quae	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	quae	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	salutem	ls.n42428:saluto
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	nobis	ls.n15326:ego
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	inuenit	ls.n24717:invenio
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	eam	ls.n25029:is
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	eam	ls.n15868:eo1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	damnatis	ls.n12301:damno
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	tunc	ls.n49420:tunc
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	Athenienses	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	legem	ls.n26431:lex
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	emendarunt	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	ut	ls.n49975:ut
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	ingenuae	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	artem	ls.n3769:ars
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	medicinam	ls.n28326:medicinus
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.13	discerent	ls.n14180:disco
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.14	Perdix	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.14	Daedali	ls.n12263:Daedalus
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.14	sororis	ls.n44798:soror
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.14	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.14	et	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.14	circinum	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.14	serram	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.14	ex	ls.n16519:ex
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.14	piscis	ls.n36428:piscis
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.14	spina	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.14	repperit	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.14	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.15	Daedalus	ls.n12263:Daedalus
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.15	Eupalami	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.15	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.15	deorum	ls.n13573:deus
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.15	simulacra	ls.n44337:simulacrum
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.15	primus	ls.n38340:primus
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.15	fecit	ls.ficio
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.15	fecit	ls.n17516:facio
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.15	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.16	Oannes	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.16	qui	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.16	qui	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.16	in	ls.n22111:in1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.16	Chaldaea	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.16	de	ls.do
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.16	de	ls.n12361:de2
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.16	mari	ls.n28019:mare
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.16	exisse	ls.n16804:exeo
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.16	dicitur	ls.n13804:dico2
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.16	astrologiam	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.16	interpretatus	ls.n24416:interpretor
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.16	est	ls.n46529:sum1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.16	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.17	Lydi	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.17	surculis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.17	lanam	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.17	infecerunt	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.17	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.17	postea	ls.n37196:postea
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.17	idem	ls.n21343:idem
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.17	stamen	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.17	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.18	Pan	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.18	fistulae	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.18	cantum	ls.n6576:cantus
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.18	cantum	ls.n6524:cano
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.18	primus	ls.n38340:primus
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.18	inuenit	ls.n24717:invenio
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.18	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.19	in	ls.n22111:in1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.19	Sicilia	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.19	frumentum	ls.n18884:frumentum
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.19	Ceres	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.19	prima	ls.n38340:primus
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.19	inuenit	ls.n24717:invenio
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.19	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	Tyrrhenus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	Herculis	ls.n20511:Hercules
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	tubam	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	primus	ls.n38340:primus
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	inuenit	ls.n24717:invenio
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	hac	ls.n20640:hic
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	ratione	ls.n40449:ratio
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	quod	ls.n40262:quod1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	quod	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	cum	ls.n11872:cum1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	carne	ls.n6848:caro2
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	humana	ls.n21043:humanus
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	comites	ls.n9247:comes
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	eius	ls.n25029:is
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	uescerentur	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	ob	ls.n31564:ob
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	crudelitatem	ls.n11714:crudelitas
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	incolae	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	circa	ls.n8084:circa1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	regionem	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	diffugerunt	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	;	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	tunc	ls.n49420:tunc
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	ille	ls.n21494:ille
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	quia	ls.n40105:quia
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	ex	ls.n16519:ex
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	eorum	ls.n25029:is
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	decesserat	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	concha	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	pertusa	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	buccinauit	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	et	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	pagum	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	conuocauit	ls.n11044:convoco
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	sunt	ls.n46529:sum1
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	se	ls.do
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	se	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	mortuum	ls.n29707:morior
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	sepulturae	ls.n43803:sepultura
https://lingualatina.github.io/texts/browsable/hyginus/274_268/	274_268.20	sepulturae	ls.n43703:sepelio
